Experiment,Site,Date,Sample,Name,X_lab,Indel_stringent,Indel,Reads_low_phred,Reads_no_nmer,Reads_passing,Total_indel_stringent,Total_indel
11,VEGFAg1 ON,03.20.18,NP_180320_V1_d6_2_VEGFg1_ON_S733_R1_001.fastqwtf-difflib_indels.csv,VEGFAg1_OT6d4_2, + + 4,5.599626692,5.634624358,144160,3536,8572,480,483
11,VEGFAg1 ON,03.20.18,NP_180320_V1_d6_3_VEGFg1_ON_S734_R1_001.fastqwtf-difflib_indels.csv,VEGFAg1_OT6d4_3, + + 4,5.516014235,5.516014235,136560,3116,6744,372,372
11,VEGFAg1 ON,03.20.18,NP_180320_V1_dnon_1_VEGFg1_ON_S738_R1_001.fastqwtf-difflib_indels.csv,VEGFAg1_dNT_1, + + dNT,5.082095387,5.082095387,62032,1429,3837,195,195
11,VEGFAg1 ON,03.20.18,NP_180320_V1_dnon_2_VEGFg1_ON_S739_R1_001.fastqwtf-difflib_indels.csv,VEGFAg1_dNT_2, + + dNT,7.024793388,7.041322314,93597,2182,6050,425,426
11,VEGFAg1 ON,03.20.18,NP_180320_V1_dnon_3_VEGFg1_ON_S740_R1_001.fastqwtf-difflib_indels.csv,VEGFAg1_dNT_3, + + dNT,11.51854154,11.60140874,83091,1761,4827,556,560
11,VEGFAg1 ON,03.20.18,NP_180320_NT_1_VEGFg1_ON_S741_R1_001.fastqwtf-difflib_indels.csv,NT_1, - - -,0,0,93519,1881,5524,0,0
11,VEGFAg1 ON,03.20.18,NP_180320_NT_2_VEGFg1_ON_S742_R1_001.fastqwtf-difflib_indels.csv,NT_2, - - -,0,0.022665458,141146,2854,8824,0,2
11,VEGFAg1 ON,03.20.18,NP_180320_NT_3_VEGFg1_ON_S743_R1_001.fastqwtf-difflib_indels.csv,NT_3, - - -,0,0,125437,2096,4887,0,0
11,VEGFAg1 OT6,03.20.18,NP_180320_V1_GFP_1_VEGFg1_OT6_S756_R1_001.fastqwtf-difflib_indels.csv,VEGFAg1_GFP_1, + + -,0.424006865,0.429054566,94972,14508,39622,168,170
11,VEGFAg1 OT6,03.20.18,NP_180320_V1_GFP_2_VEGFg1_OT6_S757_R1_001.fastqwtf-difflib_indels.csv,VEGFAg1_GFP_2, + + -,0.474584366,0.486523595,77904,13969,33503,159,163
11,VEGFAg1 OT6,03.20.18,NP_180320_V1_GFP_3_VEGFg1_OT6_S758_R1_001.fastqwtf-difflib_indels.csv,VEGFAg1_GFP_3, + + -,0.60871315,0.616259181,93847,17351,39756,242,245
11,VEGFAg1 OT6,03.20.18,NP_180320_V1_d6_1_VEGFg1_OT6_S759_R1_001.fastqwtf-difflib_indels.csv,VEGFAg1_OT6d4_1, + + 4,0.01963942,0.023567304,122528,24300,50918,10,12
11,VEGFAg1 OT6,03.20.18,NP_180320_V1_d6_2_VEGFg1_OT6_S760_R1_001.fastqwtf-difflib_indels.csv,VEGFAg1_OT6d4_2, + + 4,0.061102907,0.066194816,104141,22166,39278,24,26
11,VEGFAg1 OT6,03.20.18,NP_180320_V1_d6_3_VEGFg1_OT6_S761_R1_001.fastqwtf-difflib_indels.csv,VEGFAg1_OT6d4_3, + + 4,0.053988684,0.060467326,123976,23011,46306,25,28
11,VEGFAg1 OT6,03.20.18,NP_180320_V1_dnon_1_VEGFg1_OT6_S762_R1_001.fastqwtf-difflib_indels.csv,VEGFAg1_dNT_1, + + dNT,1.113333684,1.126493657,89836,20144,37994,423,428
11,VEGFAg1 OT6,03.20.18,NP_180320_V1_dnon_2_VEGFg1_OT6_S763_R1_001.fastqwtf-difflib_indels.csv,VEGFAg1_dNT_2, + + dNT,1.248839574,1.253260245,117191,18039,45242,565,567
